Year,Sem,College,Dept,Num,Section,Instructor,Course Name,Course Level,Total # Students,# Responses,Response Rate,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate
2015,Spring, College of Fine Arts,MUS,57608,A,"DELL, ROBERT",OBSERVATION,Undergraduate,2,2,100,3.5,5,4,4.5,4,4,4,4.5,4.5,3.5
2015,Spring, College of Fine Arts,MUS,57609,A,"RUTH, CHRISTOPHER",MSC HSTY GRD STD II,Undergraduate,11,5,45.5,6.8,4,4.2,4,4,4,4.2,4.4,4.4,4.2
2015,Spring, College of Fine Arts,MUS,57614,A,"GALBRAITH, NANCY",INDPENDT STDY PERFMC,Undergraduate,34,4,11.8,2,1.67,2,1.67,1.67,2,2,2,1.67,1.67
2015,Spring, College of Fine Arts,MUS,57614,D,"MANRIQUEZ, LUZ",INDPENDT STDY PERFMC,Undergraduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57616,C,"SCHEPKIN, SERGEY",INDP STDY LIT & REPR,Undergraduate,2,2,100,3.5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57616,A,"POSVAR, MILDRED",INDP STDY LIT & REPR,Undergraduate,2,2,100,5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57617,A,"SCHULZ, RICCARDO",INDEP STDY SOUND REC,Undergraduate,11,4,36.4,5.75,4.5,4,4.5,4.5,4.5,4.5,4.75,4.5,4.75
2015,Spring, College of Fine Arts,MUS,57618,A,"CURTIS, DANIEL",IND STUDY CONDUCTING,Undergraduate,5,4,80,5,4.75,5,5,4.5,5,4.75,4.5,4.25,4.25
2015,Spring, College of Fine Arts,MUS,57662,A,"STUMPF, PETER",PIANO MAINTENANCE II,Undergraduate,2,1,50,11,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57665,A,"STUMPF, PETER",HISTORY OF THE PIANO,Undergraduate,2,1,50,2,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57699,A,"RUSINEK, MICHAEL",BXA STUDIO,Undergraduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57700,C,"AYLMER, JENNIFER",MAJOR STUDIO (VOICE),Graduate,2,2,100,9.5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57700,D,"SPACAGNA, MARIA",MAJOR STUDIO (VOICE),Graduate,4,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57701,A,"SCHEPKIN, SERGEY",MAJOR STUDIO (PIANO),Graduate,3,3,100,16.67,5,5,4.67,5,5,4.67,5,5,5
2015,Spring, College of Fine Arts,MUS,57703,A,"VAN HOESEN, GRETCHEN",MAJOR STUDIO (HARP),Graduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57705,B,"CARDENES, ANDRES",MAJOR STUDIO(VIOLIN),Graduate,4,2,50,25.5,5,5,5,5,5,5,4,5,5
2015,Spring, College of Fine Arts,MUS,57705,A,"FOROUGH, CYRUS",MAJOR STUDIO(VIOLIN),Graduate,3,1,33.3,27,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57706,A,"HARDING, DAVID",MAJOR STUDIO (VIOLA),Graduate,6,1,16.7,21,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57707,A,"WILLIAMS, ANNE",MAJOR STUDIO (CELLO),Graduate,5,1,20,27,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57708,A,"HOWARD, MICAH",MAJOR STUD(DBL BASS),Graduate,4,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57710,A,"BAXTRESSER, JEANNE",MAJOR STUDIO (FLUTE),Graduate,4,4,100,24.5,5,4.75,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57711,A,"DEALMEIDA, CYNTHIA",MAJOR STUDIO (OBOE),Graduate,3,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57712,A,"THOMPSON, THOMAS",MJR STUDIO(CLARINET),Graduate,4,2,50,2,4.5,4,4,3.5,4,4,4,4,3.5
2015,Spring, College of Fine Arts,MUS,57713,A,"GOERES, NANCY",MJR STUDIO(BASSOON),Graduate,3,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57715,A,"CABALLERO, WILLIAM",MAJOR STUDIO (HORN),Graduate,6,1,16.7,2,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57716,A,"BERNTSEN, NEAL",MAJR STUDIO(TRUMPET),Graduate,3,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57717,C,"SULLIVAN, PETER",MAJR STU (TROMBONE),Graduate,4,1,25,5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57719,A,"KNOX, CRAIG",MAJOR STUDIO (TUBA),Graduate,3,2,66.7,17,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57720,A,"EVANS, PAUL",MAJOR ST(PERCUSSION),Graduate,3,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57721,A,"BALADA, LEONARDO",MAJOR ST(COMPOSITN),Graduate,5,2,40,16,4,4,4,4,4,4,4,4,4
2015,Spring, College of Fine Arts,MUS,57721,B,"GALBRAITH, NANCY",MAJOR ST(COMPOSITN),Graduate,5,1,20,11,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57724,A,"CARVER, MARK",MAJOR STUDIO (PIANO),Graduate,4,3,75,17.67,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57724,A,"MANRIQUEZ, LUZ",MAJOR STUDIO (PIANO),Graduate,4,3,75,17.67,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57737,E,"BERNTSEN, NEAL",LIT & REPERTOIRE,Graduate,3,1,33.3,2,4,4,4,4,4,4,4,4,4
2015,Spring, College of Fine Arts,MUS,57737,A,"VOSBURGH, GEORGE",LIT & REPERTOIRE,Graduate,13,1,7.7,2,4,4,4,4,4,4,4,4,4
2015,Spring, College of Fine Arts,MUS,57737,B,"EVANS, PAUL",LIT & REPERTOIRE,Graduate,5,1,20,8,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57737,J,"ZELKOWICZ, ISAIAS",LIT & REPERTOIRE,Graduate,7,2,28.6,5,5,5,5,5,5,5,4.5,5,5
2015,Spring, College of Fine Arts,MUS,57737,L,"HOWARD, MICAH",LIT & REPERTOIRE,Graduate,3,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57737,D,"THOMPSON, THOMAS",LIT & REPERTOIRE,Graduate,11,4,36.4,2.75,4.25,3.75,4.25,4.25,3.75,3.75,4.5,3.75,3.75
2015,Spring, College of Fine Arts,MUS,57737,F,"CABALLERO, WILLIAM",LIT & REPERTOIRE,Graduate,7,1,14.3,2,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57737,K,"PREMO, DAVID",LIT & REPERTOIRE,Graduate,8,1,12.5,8,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57737,B,"BRANSON, JEREMY",LIT & REPERTOIRE,Graduate,5,1,20,8,5,5,5,5,5,5,4,4,5
2015,Spring, College of Fine Arts,MUS,57737,C,"WU, CHRISTOPHER",LIT & REPERTOIRE,Graduate,7,4,57.1,3.5,4.75,4.5,4.75,5,5,5,5,4.75,4.75
2015,Spring, College of Fine Arts,MUS,57737,H,"KNOX, CRAIG",LIT & REPERTOIRE,Graduate,2,1,50,5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57737,I,"ALMARZA, ALBERTO",LIT & REPERTOIRE,Graduate,6,5,83.3,5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57737,G,"SULLIVAN, PETER",LIT & REPERTOIRE,Graduate,6,3,50,8,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57737,M,"VAN HOESEN, GRETCHEN",LIT & REPERTOIRE,Graduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57738,A,"CARVER, MARK",VOCAL LITERATURE I,Graduate,3,2,66.7,8,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57739,A,"CARVER, MARK",VOCAL LIT II,Graduate,2,1,50,11,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57744,A,"CARVER, MARK",SONATAS/SONGS IV,Graduate,4,3,75,17.67,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57744,A,"MANRIQUEZ, LUZ",SONATAS/SONGS IV,Graduate,4,3,75,17.67,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57746,A,"BLACKWELL, RAYMOND",OPERA COACHING,Graduate,2,1,50,27,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57747,A,"VAN HOESEN, GRETCHEN",HARP PEDAGOGY,Graduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57748,A,"VOSBURGH, GEORGE",BRASS PEDAGOGY,Graduate,5,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57753,A,"MEAD, MONIQUE",ART OF AUDNC ENGMENT,Graduate,4,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57756,A,"LADUKE, LANCE",COMNICTN AN MARKETNG,Graduate,11,4,36.4,5,4.75,3.75,4,4.25,4.25,3.75,4.75,4.25,4
2015,Spring, College of Fine Arts,MUS,57770,A,"BLACKWELL, RAYMOND",PROD: SCENES,Graduate,2,1,50,14,4,4,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57772,A,"BLACKWELL, RAYMOND",PROD: PERFORMANCE,Graduate,3,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57780,A,"KEELING, KENNETH",BLK AMRCN MUSIC SEMR,Graduate,7,4,57.1,3.5,4.75,4,4,4.25,4.25,4,4.5,4.5,4.25
2015,Spring, College of Fine Arts,MUS,57792,A,"LAROCCA, CARLA",KEYBOARD STUDIES,Graduate,3,2,66.7,9.5,4.5,4,4,4,4,4,4.5,4,4
2015,Spring, College of Fine Arts,MUS,57801,B4,"OPIE, BENJAMIN",INT MUSIC TECHNOLOGY,Graduate,2,1,50,8,3,3,3,4,4,2,2,3,3
2015,Spring, College of Fine Arts,MUS,57802,A,"OPIE, BENJAMIN",FINALE,Graduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57807,A,"NEELY, Stephen",VOCAL METHODS,Graduate,4,2,50,3.5,5,5,5,5,5,5,5,5,4.5
2015,Spring, College of Fine Arts,MUS,57808,A,"DELL, ROBERT",OBSERVATION,Graduate,2,1,50,5,5,4,4,4,4,5,5,5,4
2015,Spring, College of Fine Arts,MUS,57817,A,"BLACKWELL, RAYMOND",MJR VOCL PRF ENSEMBL,Graduate,3,1,33.3,5,3,3,3,3,3,3,3,3,3
2015,Spring, College of Fine Arts,MUS,57818,A,"CARDENES, ANDRES",MAJR INSTRMTL ENSMBL,Graduate,85,22,25.9,9.71,4.29,4.38,4.24,3.86,4.43,4.05,3.86,4,3.81
2015,Spring, College of Fine Arts,MUS,57818,A,"CURTIS, DANIEL",MAJR INSTRMTL ENSMBL,Graduate,85,22,25.9,9.5,4.63,4.58,4.58,4.53,4.58,4.53,4.68,4.47,4.53
2015,Spring, College of Fine Arts,MUS,57818,A,"THOMPSON, THOMAS",MAJR INSTRMTL ENSMBL,Graduate,85,22,25.9,10,3.93,3.8,3.6,3.67,3.87,3.6,4.2,3.6,3.67
2015,Spring, College of Fine Arts,MUS,57818,A,"STORY, STEPHEN",MAJR INSTRMTL ENSMBL,Graduate,85,22,25.9,9.8,4.4,4.53,4.47,4.53,4.47,4.4,4.47,4.47,4.33
2015,Spring, College of Fine Arts,MUS,57818,A,"VOSBURGH, GEORGE",MAJR INSTRMTL ENSMBL,Graduate,85,22,25.9,9.07,4.5,4.36,4.36,4.43,4.36,4,4.21,4.43,4.36
2015,Spring, College of Fine Arts,MUS,57819,1,"DOUGLAS, THOMAS",CHORUS,Graduate,3,2,66.7,6.5,4.5,5,5,5,4.5,4.5,5,4,4.5
2015,Spring, College of Fine Arts,MUS,57823,A,"AHLSTEDT, DOUGLAS",GRMN STAGE DICTION,Graduate,2,1,50,2,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57824,A4,"GU, WON",PERCUSSION ENSEMBLE,Graduate,3,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57827,A,"DEFADE, ERIC",JAZZ ORCHESTRA,Graduate,2,1,50,8,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57833,A,"STORY, STEPHEN",BAND/CHORAL ARRANGNG,Graduate,4,2,50,12.5,5,5,5,5,5,5,5,4.5,5
2015,Spring, College of Fine Arts,MUS,57846,A,"SCHULTZ, STEPHEN",BACH,Graduate,28,8,28.6,5.75,4.63,4.25,4.38,4.38,4.38,4.63,4.5,4.25,4.5
2015,Spring, College of Fine Arts,MUS,57847,A,"OPIE, BENJAMIN",ELCTR & CMPT MUSIC,Graduate,2,1,50,11,5,4,3,2,3,4,5,4,3
2015,Spring, College of Fine Arts,MUS,57850,A,"MEAD, MONIQUE",AUDIENCE DEVELOPMENT,Graduate,2,2,100,6.5,5,4.5,4.5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57851,A,"MEAD, MONIQUE",TEACHING ARTIST TRNG,Graduate,2,2,100,6.5,4.5,4,4,4,4.5,4.5,5,4.5,4.5
2015,Spring, College of Fine Arts,MUS,57855,A,"DELL, ROBERT",SEC GUIDED TEACHING,Graduate,6,2,33.3,6.5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57862,A,"GERLACH, PAUL",WOODWIND METHODS,Graduate,3,1,33.3,2,4,5,5,4,4,5,5,4,4
2015,Spring, College of Fine Arts,MUS,57863,A,"MCCARTHY, JOHN",STRING METHODS,Graduate,3,1,33.3,2,5,4,4,5,5,5,5,4,4
2015,Spring, College of Fine Arts,MUS,57865,A,"JOSEPH, ANNABELLE",EURHYTHMICS GRD MSC,Graduate,10,2,20,2,5,4.5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57876,A,"DELL, ROBERT",MUSIC SEC SCHOOL,Graduate,6,2,33.3,6.5,5,5,4.5,5,4.5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57882,A,"CHIEN, ALEC",LIT & REP PIANO II,Graduate,5,3,60,7,4.67,4.67,4.33,4.67,4.67,4.67,5,5,4.67
2015,Spring, College of Fine Arts,MUS,57887,A3,"BRANSON, JEREMY",PROF ESSTL FOR PERCS,Graduate,3,1,33.3,8,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57888,B,"DOUGLAS, THOMAS",INSTR/CHOR CONDUCT,Graduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57888,A,"DOUGLAS, THOMAS",INSTR/CHOR CONDUCT,Graduate,4,3,75,4,4.33,4.33,4,4.67,4.67,4,4.67,4.67,4.33
2015,Spring, College of Fine Arts,MUS,57888,C,"STORY, STEPHEN",INSTR/CHOR CONDUCT,Graduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57902,A,"LEVINSON, LISA",ALXDR TCHNQ MUSCNS,Graduate,10,2,20,2,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57911,A,"FALLON, ROBERT",MUSIC SINCE 1945,Graduate,13,6,46.2,5.5,4.5,4.17,4.5,4,4.5,4.17,4.5,3.83,3.67
2015,Spring, College of Fine Arts,MUS,57926,A,"WU, CHRISTOPHER",CHAMBER MUS: STRG QT,Graduate,17,4,23.5,6.5,4.75,4.75,4.5,5,4.75,4.75,5,4.75,4
2015,Spring, College of Fine Arts,MUS,57926,B,"WU, CHRISTOPHER",CHAMBER MUS: STRG QT,Graduate,4,1,25,14,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57927,A,"SCIANNAMEO, FRANCO",ADV SEM FILM MUSCLGY,Graduate,13,3,23.1,7,4.33,4.67,4,4.67,4.67,4.33,4.67,4.33,4.67
2015,Spring, College of Fine Arts,MUS,57928,C,"WHIPPLE, R. JAMES",CHAMBER MUS: WW&MXD,Graduate,3,1,33.3,5,3,3,3,3,3,3,3,3,3
2015,Spring, College of Fine Arts,MUS,57928,A,"WHIPPLE, R. JAMES",CHAMBER MUS: WW&MXD,Graduate,31,7,22.6,3.71,5,4.86,4.86,4.86,4.86,4.71,4.86,4.86,4.86
2015,Spring, College of Fine Arts,MUS,57928,B,"WHIPPLE, R. JAMES",CHAMBER MUS: WW&MXD,Graduate,12,5,41.7,4.25,4.6,4.6,4.4,4.6,4.4,4.4,4.6,4.4,4.4
2015,Spring, College of Fine Arts,MUS,57930,A,"SCHULTZ, STEPHEN",BAROQUE ENSEMBLE,Graduate,13,1,7.7,,4,4,5,5,5,5,4,4,4
2015,Spring, College of Fine Arts,MUS,57931,A4,"SULLIVAN, PETER",CHAMBER ENSEMBLE,Graduate,2,1,50,8,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57934,B,"THOMAS, MARILYN",ADV ANALYTCL TECHNQE,Graduate,18,9,50,6,4.78,4.78,4.67,4.67,4.67,4.89,4.89,4.89,4.56
2015,Spring, College of Fine Arts,MUS,57934,A,"THOMAS, MARILYN",ADV ANALYTCL TECHNQE,Graduate,20,10,50,5.6,5,4.8,5,5,5,5,5,5,4.8
2015,Spring, College of Fine Arts,MUS,57935,A,"JOHNSTON, SHARON",CHAMBER MUSIC: BRASS,Graduate,13,4,30.8,5,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
2015,Spring, College of Fine Arts,MUS,57935,B,"JOHNSTON, SHARON",CHAMBER MUSIC: BRASS,Graduate,6,3,50,2,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57945,B,"VALI, MAHMOOD-REZA",DEBUSSY ANALYSIS,Graduate,2,2,100,9.5,5,5,4.5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57945,D,"VALI, MAHMOOD-REZA",DEBUSSY ANALYSIS,Graduate,4,1,25,8,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57945,C,"VALI, MAHMOOD-REZA",DEBUSSY ANALYSIS,Graduate,3,1,33.3,5,5,5,5,4,5,4,5,5,5
2015,Spring, College of Fine Arts,MUS,57945,A,"VALI, MAHMOOD-REZA",DEBUSSY ANALYSIS,Graduate,3,1,33.3,8,5,4,4,4,4,5,4,5,4
2015,Spring, College of Fine Arts,MUS,57946,A,"ITO, JOHN",STY CHG AC 18TH CNTY,Graduate,7,1,14.3,5,4,4,4,4,4,4,4,4,5
2015,Spring, College of Fine Arts,MUS,57947,13,"SCHULZ, RICCARDO",SOUND RECORDING,Graduate,4,3,75,8,4.33,3.67,4.33,4.67,4.33,4.33,4.67,4.33,4.67
2015,Spring, College of Fine Arts,MUS,57948,A4,"SCHULZ, RICCARDO",SOUND EDIT & MASTERG,Graduate,2,2,100,6.5,5,4.5,5,4.5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57949,A3,"SCHULZ, RICCARDO",MULTITRACK RECORDING,Graduate,5,4,80,6.5,4.75,4.5,4.25,4.5,4.25,4.25,4.75,4.25,4.25
2015,Spring, College of Fine Arts,MUS,57951,A,"SCHULZ, RICCARDO",LIVE RECORDING LABTR,Graduate,2,2,100,9.5,5,4.5,4.5,4.5,5,5,5,4.5,4.5
2015,Spring, College of Fine Arts,MUS,57953,A,"SCHULZ, RICCARDO",STDO RECRDG LABRTY,Graduate,2,2,100,11,5,4.5,4.5,4.5,5,5,5,5,4.5
2015,Spring, College of Fine Arts,MUS,57965,A,"VALI, MAHMOOD-REZA",REPERTOIRE ANALYSIS,Graduate,3,1,33.3,5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57969,A,"GALBRAITH, NANCY",SCORE READG KYB HMY,Graduate,7,1,14.3,2,4,4,4,4,4,4,4,4,4
2015,Spring, College of Fine Arts,MUS,57969,B,"GALBRAITH, NANCY",SCORE READG KYB HMY,Graduate,5,4,80,6.5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57970,A,"DANNENBERG, ROGER",MUSIC & TECHNGY SEMR,Graduate,5,3,60,2,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67
2015,Spring, College of Fine Arts,MUS,57974,A,"LI, HANNA",PIANO PEDAGOGY II,Graduate,3,2,66.7,6.5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57976,A,"LI, HANNA",PIANO PEDAGOGY IV,Graduate,3,2,66.7,3.5,4,4.5,4.5,4,4.5,4,4,4,4
2015,Spring, College of Fine Arts,MUS,57980,A,"OZEAS, NATALIE",SEMINAR IN MUSIC EDU,Graduate,5,5,100,5.6,4.8,4.25,4.75,4.5,4.25,4.5,4.75,4.25,4.75
2015,Spring, College of Fine Arts,MUS,57985,A,"OPIE, BENJAMIN",CMPTR TECH MUSIC ED,Graduate,5,4,80,7.25,4.5,4.25,4.5,4.25,4.5,4.5,4.75,4.5,4.25
2015,Spring, College of Fine Arts,MUS,57986,E,"RUSINEK, MICHAEL",ADV MSC STDS INDIV,Graduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57986,C,"FOROUGH, CYRUS",ADV MSC STDS INDIV,Graduate,2,1,50,14,5,4,4,4,4,4,4,5,5
2015,Spring, College of Fine Arts,MUS,57986,P,"SPACAGNA, MARIA",ADV MSC STDS INDIV,Graduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57986,O,"CARDENES, ANDRES",ADV MSC STDS INDIV,Graduate,3,2,66.7,27,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57986,A,"STUMPF, PETER",ADV MSC STDS INDIV,Graduate,3,1,33.3,8,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57986,G,"HOWARD, MICAH",ADV MSC STDS INDIV,Graduate,3,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57986,Q,"SCHEPKIN, SERGEY",ADV MSC STDS INDIV,Graduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57987,A,"HARDING, DAVID",ADV MSC STDS ORCH,Graduate,2,2,100,22.5,4,4,5,5,5,5,3,4.5,4.5
2015,Spring, College of Fine Arts,MUS,57987,B,"FOROUGH, CYRUS",ADV MSC STDS ORCH,Graduate,2,0,0,,,,,,,,,,
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80100,1,"HARRELL, MARA",INTRO TO PHILOSOPHY,Undergraduate,20,4,20,7.25,4.5,4,4.25,4,4,3.75,3.75,4,3.75
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80100,3,"GRAY, DERRICK",INTRO TO PHILOSOPHY,Undergraduate,15,6,40,5,4.8,4.8,4.8,4.4,4.8,4.6,4.8,4.4,4.6
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80100,2,"NORMAN, ANDY",INTRO TO PHILOSOPHY,Undergraduate,31,22,71,7.32,4.86,4.55,4.5,4.09,4.32,4.64,4.82,4.41,4.23
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80110,A,"LEWIS, ROBERT",NATURE MATHMTL REASN,Undergraduate,13,3,23.1,11.33,4.33,4,4,4.33,4,4,4.33,4,4
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80135,A,"CAVALIER, ROBERT",INTRO POLITC PHILOS,Undergraduate,21,10,47.6,3.2,3.8,3.6,3.7,3.2,4.2,4,3.9,3.4,3.1
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80136,A,"ZAMZOW, JENNIFER",SOC STR PUB POL ETCS,Undergraduate,20,12,60,5.75,3.75,3.83,3.67,3.5,3.42,3.42,4.17,3.25,3.25
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80150,1,"GLYMOUR, CLARK",NATURE OF REASON,Undergraduate,39,15,38.5,5.64,4.6,3.53,3.73,3.8,4.21,4.07,4.2,4.07,3.8
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80180,1,"WERNER, TOM",NATURE OF LANGUAGE,Undergraduate,79,34,43,5.91,3.97,3.85,3.68,3.47,3.68,3.7,4.47,3.59,3.5
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80210,B,"SZABO, MATE",LOGIC AND PROOFS,Undergraduate,20,9,45,4.67,3.44,3.89,3.67,3.78,3.67,3.67,4.11,3.67,3.56
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80210,A,"SZABO, MATE",LOGIC AND PROOFS,Undergraduate,18,8,44.4,5.75,4.38,4.25,4.25,3.88,3.75,4,4.5,3.88,3.63
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80210,C,"SZABO, MATE",LOGIC AND PROOFS,Undergraduate,18,10,55.6,6.8,3.9,4.4,4.2,3.8,3.5,3.8,4,3.8,3.6
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80221,A,"SMITH, JOEL",PHILOS OF SOCIAL SCI,Undergraduate,19,12,63.2,6.5,4.83,4.83,4.83,4.75,4.75,4.75,4.83,4.75,4.58
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80230,A,"LONDON, ALEX",ETHICAL THEORY,Undergraduate,27,13,48.1,8,4.69,4.85,4.69,3.85,4.31,4.77,4.85,4.62,4.46
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80256,A,"GRAY, DERRICK",MODERN MORAL PHILOS,Undergraduate,15,11,73.3,6.64,4.64,4.27,4.18,3.18,4.18,4.36,4.91,4.09,4.27
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80281,A,"SIMONS, MANDY",LANGUAGE AND THOUGHT,Undergraduate,20,10,50,6.67,4.4,4.4,4.4,4.1,4.2,4.5,4.6,4.4,4.1
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80283,A,"SIMONS, MANDY",SYNTAX & DISCOURSE,Undergraduate,12,7,58.3,6.29,4.86,4.57,4.29,4.71,4.14,4.43,4.86,4.71,4.29
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80284,A,"GEORGE, B",INVENTED LANGUAGES,Undergraduate,19,10,52.6,5.9,3.8,3.3,3.5,4,3.6,3.9,4.1,3.5,3.5
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80292,A3,"DANKS, DAVID",LEARNING SCI PRNC,Undergraduate,9,6,66.7,9,4.5,4.5,4.5,4.5,4.83,4.33,5,4.83,4
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80311,1,"SIEG, WILFRIED",UNDEC & INCOMPLTNS,Undergraduate,59,35,59.3,8.43,3.97,3.71,3.83,3.14,3.49,3.34,4.2,3.18,3
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80322,A,"HARRELL, MARA",PHILOSOPHY OF PHYSIC,Undergraduate,9,4,44.4,5,3.5,3.25,2.75,2.5,3,2.5,4.75,3,2.5
2015,Spring, Dietrich College of Humanities and Social Sciences,PHI,80335,A,"CAVALIER, ROBERT",DELBTV DEMO:THRY PRC,Undergraduate,6,1,16.7,8,3,2,3,3,4,3,4,3,3
